Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-11-29 00:00:00-05:00,149.26069237004114,149.27052292694546,148.3164336102935,148.83775329589844,367200,0.0,0.0
2024-12-02 00:00:00-05:00,148.73938526572041,148.73938526572041,145.9853135205895,146.12301635742188,862200,0.0,0.0
2024-12-03 00:00:00-05:00,147.07712308024173,147.22465649129376,143.51651001432245,143.63453674316406,1000100,0.0,0.0
2024-12-04 00:00:00-05:00,142.87715827416105,143.38863242774258,141.1362040540504,141.63783264160156,902300,0.0,0.0
2024-12-05 00:00:00-05:00,141.23455382958846,142.70994791098298,140.65423575960963,140.69357299804688,616600,0.0,0.0
2024-12-06 00:00:00-05:00,140.6935570316813,141.70667466040624,139.2378392389474,139.63128662109375,673100,0.0,0.0
2024-12-09 00:00:00-05:00,139.4739336667564,139.9460556048545,138.43132417456715,138.73623657226562,583400,0.0,0.0
2024-12-10 00:00:00-05:00,138.30342906888612,139.60176793667793,136.88704847967082,138.79522705078125,903900,0.0,0.0
2024-12-11 00:00:00-05:00,139.0509556543233,139.32636132163626,137.3788455289282,137.73294067382812,792000,0.0,0.0
2024-12-12 00:00:00-05:00,138.4804875505463,138.8936111177321,137.53624370451246,137.9198455810547,647900,0.0,0.0
2024-12-13 00:00:00-05:00,138.52965533505218,138.92310273530597,137.4968765460511,138.27392578125,612100,0.0,0.0
2024-12-16 00:00:00-05:00,138.45096949180999,139.35587602343807,137.96901705050436,138.14605712890625,680100,0.0,0.0
2024-12-17 00:00:00-05:00,137.37886559710898,139.10998933145456,136.0411742996875,139.06082153320312,960500,0.0,0.0
2024-12-18 00:00:00-05:00,139.06080604068904,140.82143626123099,134.07396716115687,134.17233276367188,1376200,0.0,0.0
2024-12-19 00:00:00-05:00,133.88708272944893,137.37885153146294,133.81823881385432,135.7067413330078,1139300,0.0,0.0
2024-12-20 00:00:00-05:00,135.3526625822845,138.1460719591646,135.3526625822845,137.39854431152344,2109500,0.0,0.0
2024-12-23 00:00:00-05:00,136.71986397315416,137.38870214679125,135.4116793010258,136.9165802001953,870100,0.0,0.0
2024-12-24 00:00:00-05:00,136.99526267854424,137.8214797949063,136.66084360884798,137.76246643066406,215700,0.0,0.0
2024-12-26 00:00:00-05:00,137.54605122497304,137.9788358354542,136.6313142143057,137.70343017578125,336800,0.0,0.0
2024-12-27 00:00:00-05:00,136.74934037644468,138.2345648214917,136.42475191988152,137.0739288330078,387200,0.0,0.0
2024-12-30 00:00:00-05:00,136.39525615962648,137.19196652201117,135.4018295980146,136.65098571777344,567500,0.0,0.0
2024-12-31 00:00:00-05:00,137.1723135097184,137.59525261261237,136.2477308094104,136.9854278564453,474200,0.0,0.0
2025-01-02 00:00:00-05:00,138.17556201855444,138.17556201855444,135.10674729813928,136.021484375,567200,0.0,0.0
2025-01-03 00:00:00-05:00,136.00183126077593,137.07394736289564,135.51986378888063,136.51329040527344,791300,0.0,0.0
2025-01-06 00:00:00-05:00,136.1395169404268,136.57230155310472,133.92642608708255,134.2706756591797,946500,0.0,0.0
2025-01-07 00:00:00-05:00,134.27069117856593,135.72642413646446,134.1428338980296,134.38873291015625,611900,0.0,0.0
2025-01-08 00:00:00-05:00,134.32970299947274,137.41819361094832,134.32970299947274,137.23130798339844,954900,0.0,0.0
2025-01-10 00:00:00-05:00,136.051008902871,136.6608336335081,134.52643206779405,134.7919921875,779800,0.0,0.0
2025-01-13 00:00:00-05:00,135.09691294762155,136.24771843546228,134.39855320278653,135.99197387695312,785200,0.0,0.0
2025-01-14 00:00:00-05:00,136.3952614629704,138.93294105457835,136.34607865913028,138.41163635253906,1049900,0.0,0.0
2025-01-15 00:00:00-05:00,140.00505742500738,140.3788287247737,138.1165548198718,138.76573181152344,1223900,0.0,0.0
2025-01-16 00:00:00-05:00,138.66736163419225,142.61159124958542,138.66736163419225,142.56240844726562,673900,0.0,0.0
2025-01-17 00:00:00-05:00,142.3165134592303,143.585345747367,142.11979725288535,142.9853515625,1045900,0.0,0.0
2025-01-21 00:00:00-05:00,143.90993066494883,145.27712852652024,142.9656868945673,143.07388305664062,1251900,0.0,0.0
2025-01-22 00:00:00-05:00,142.26734349380177,143.12306732328972,139.1886828074119,139.36573791503906,818200,0.0,0.0
2025-01-23 00:00:00-05:00,140.1034217871486,140.6444026087148,136.74935570192258,137.27066040039062,1247300,0.0,0.0
2025-01-24 00:00:00-05:00,136.56247376216004,137.7723077255578,136.4936298421736,137.2214813232422,898300,0.0,0.0
2025-01-27 00:00:00-05:00,138.38213117767827,140.56571561727546,136.62148583704217,140.49685668945312,1116300,0.0,0.0
2025-01-28 00:00:00-05:00,140.17227500808468,140.2804711795786,138.2542656120432,139.13951110839844,683100,0.0,0.0
2025-01-29 00:00:00-05:00,139.14932210070813,140.10341138559565,138.3526117719529,138.71653747558594,802200,0.0,0.0
2025-01-30 00:00:00-05:00,140.47719946512677,140.86080133630264,139.34605496710606,140.36900329589844,654300,0.0,0.0
2025-01-31 00:00:00-05:00,140.06407555955317,140.68374589165504,139.0214661178158,140.17227172851562,1240800,0.0,0.0
2025-02-03 00:00:00-05:00,139.7099772202471,141.42143976110594,138.3821315494553,141.04766845703125,831100,0.0,0.0
2025-02-04 00:00:00-05:00,139.83784876592517,140.80176869350376,139.2477001404317,140.06407165527344,1060800,0.0,0.0
2025-02-05 00:00:00-05:00,141.53944506728888,144.02794151225885,140.59520140096296,142.680419921875,1299000,0.0,0.0
2025-02-06 00:00:00-05:00,142.50340123528005,142.74930024900272,140.02473497457976,140.7722625732422,857100,0.0,0.0
2025-02-07 00:00:00-05:00,140.77226985120458,141.47062969001567,139.68047757349058,140.16244506835938,660100,0.0,0.0
2025-02-10 00:00:00-05:00,140.38866014308465,140.82144480683974,138.5395097731556,139.946044921875,836000,0.0,0.0
2025-02-11 00:00:00-05:00,139.37556332054683,142.75913628046848,139.19852322795074,142.69029235839844,578100,0.0,0.0
2025-02-12 00:00:00-05:00,141.11652209345868,143.9886206688741,140.72308968912174,143.93943786621094,897400,0.0,0.0
2025-02-13 00:00:00-05:00,143.97879137114438,145.77877390327484,143.52633059456338,145.5525360107422,1148200,0.0,0.0
2025-02-14 00:00:00-05:00,145.80829099143983,146.39843964523305,144.05749113742814,144.10665893554688,745600,0.0,0.0
2025-02-18 00:00:00-05:00,144.08698762552393,146.2115436407465,143.22141831768386,145.6312255859375,987700,0.0,0.0
2025-02-19 00:00:00-05:00,145.69023189744388,146.8017001586462,144.932873798211,146.16236877441406,808300,0.0,0.0
2025-02-20 00:00:00-05:00,144.33288625466886,146.07384041453645,143.85091879888662,145.1984405517578,602300,0.0,0.0
2025-02-21 00:00:00-05:00,145.23779452017567,147.7951352129528,145.10009167524524,147.4410400390625,1057700,0.0,0.0
2025-02-24 00:00:00-05:00,148.46399644003012,148.88693555526703,146.4869586908488,147.77548217773438,1036800,0.0,0.0
2025-02-25 00:00:00-05:00,147.40941535978388,149.41774377077198,147.40941535978388,148.78457641601562,936100,0.87,0.0
2025-02-26 00:00:00-05:00,148.53724768490392,149.02202234589336,147.40941784349442,148.38885498046875,816700,0.0,0.0
2025-02-27 00:00:00-05:00,147.86451603245973,149.2396771311024,147.10273158193223,148.04258728027344,962100,0.0,0.0
2025-02-28 00:00:00-05:00,149.5958348053484,150.72366466316168,148.72522400426413,150.50601196289062,1071700,0.0,0.0
2025-03-03 00:00:00-05:00,150.2586716477939,152.39560197320424,150.0805853147347,151.989990234375,790800,0.0,0.0
2025-03-04 00:00:00-05:00,152.118600624402,152.90017579758202,147.71610756552403,148.1514129638672,1069700,0.0,0.0
2025-03-05 00:00:00-05:00,146.91475120705627,148.08214737128893,146.1134004339982,146.5684814453125,724100,0.0,0.0
2025-03-06 00:00:00-05:00,146.32114597879246,146.45965086030063,143.6104054270041,144.78770446777344,1089900,0.0,0.0
2025-03-07 00:00:00-05:00,144.6986553798599,147.80513498221265,144.5304719572749,147.01368713378906,1315600,0.0,0.0
2025-03-10 00:00:00-04:00,147.082939144041,151.35683019264266,146.3310576132985,148.31959533691406,926700,0.0,0.0
2025-03-11 00:00:00-04:00,148.25034287411873,148.7054238761668,146.5289121069673,147.0730438232422,1017600,0.0,0.0
2025-03-12 00:00:00-04:00,146.22223292586685,146.66742614117925,144.68877621010097,145.5890655517578,644400,0.0,0.0
2025-03-13 00:00:00-04:00,145.6879897351343,146.94443667464085,144.64921059273155,145.46044921875,811100,0.0,0.0
2025-03-14 00:00:00-04:00,145.42088065928579,148.72522238799897,145.09440161242716,148.2899169921875,795700,0.0,0.0
2025-03-17 00:00:00-04:00,148.33937660754125,150.81268883563578,148.1909688163157,149.86293029785156,936400,0.0,0.0
2025-03-18 00:00:00-04:00,149.04179440959314,149.53645687374168,147.8743982402348,148.9527587890625,645400,0.0,0.0
2025-03-19 00:00:00-04:00,148.86372204136975,149.4870015721657,147.7754585901229,149.14073181152344,702400,0.0,0.0
2025-03-20 00:00:00-04:00,149.22976708440007,149.7738988087583,148.2701207057774,149.20999145507812,1062300,0.0,0.0
2025-03-21 00:00:00-04:00,148.76478115204654,150.41695193208716,146.32114742873077,147.04336547851562,1938400,0.0,0.0
2025-03-24 00:00:00-04:00,146.4200949401778,148.90329516984158,146.4200949401778,148.04258728027344,694300,0.0,0.0
2025-03-25 00:00:00-04:00,147.8051518315806,148.03270745504813,145.7473690760178,146.7564697265625,875800,0.0,0.0
2025-03-26 00:00:00-04:00,146.79604015921453,149.2198832551098,146.61795381925901,148.55703735351562,634000,0.0,0.0
2025-03-27 00:00:00-04:00,149.40785263855912,150.3279175619277,148.67574676816787,149.32870483398438,661600,0.0,0.0
2025-03-28 00:00:00-04:00,150.64451485721153,151.76244178916394,149.9816689500466,150.83248901367188,858300,0.0,0.0
2025-03-31 00:00:00-04:00,151.5942454761506,153.60257375289484,151.5942454761506,152.92984008789062,1116200,0.0,0.0
2025-04-01 00:00:00-04:00,152.78143014585982,153.6124744971295,151.35681503489593,153.28599548339844,770800,0.0,0.0
2025-04-02 00:00:00-04:00,153.0980349873666,153.95874285741513,151.96031734084497,153.55313110351562,718500,0.0,0.0
2025-04-03 00:00:00-04:00,153.92906368456752,155.93739210369924,153.41462558517358,153.63226318359375,1159000,0.0,0.0
2025-04-04 00:00:00-04:00,152.83091222546952,154.33469035837769,145.50002590633102,146.23211669921875,1431800,0.0,0.0
2025-04-07 00:00:00-04:00,143.03658765266417,147.56769724638602,140.07850093673878,143.51145935058594,2060800,0.0,0.0
2025-04-08 00:00:00-04:00,146.7861422488616,148.76479220612453,143.87752439634093,145.28237915039062,1874900,0.0,0.0
2025-04-09 00:00:00-04:00,143.59061453269015,149.31879902760656,141.01836376954745,147.3005828857422,1471600,0.0,0.0
2025-04-10 00:00:00-04:00,147.40942197815608,150.15974421410328,144.72834464092062,147.69631958007812,1170500,0.0,0.0
2025-04-11 00:00:00-04:00,147.35005171630345,150.8324795603125,145.75723803757458,149.86293029785156,926200,0.0,0.0
2025-04-14 00:00:00-04:00,150.59504535015478,154.1269275777313,149.69475602112323,153.32557678222656,1002300,0.0,0.0
2025-04-15 00:00:00-04:00,154.09725648828984,155.84836596426516,153.1870793002539,154.60182189941406,1439400,0.0,0.0
2025-04-16 00:00:00-04:00,155.3734785410792,156.06600295179624,153.7311955843074,154.64137268066406,1481900,0.0,0.0
2025-04-17 00:00:00-04:00,154.63149257401847,157.50052888824317,154.63149257401847,155.85824584960938,904400,0.0,0.0
2025-04-21 00:00:00-04:00,155.1063551514486,155.25474784668907,152.781435620016,154.86891174316406,1765700,0.0,0.0
2025-04-22 00:00:00-04:00,156.20451528103888,159.76609112866856,155.82856697048334,158.40081787109375,1602300,0.0,0.0
2025-04-23 00:00:00-04:00,158.9053559485153,159.7462881272208,156.19461546336493,157.8863525390625,1790300,0.0,0.0
2025-04-24 00:00:00-04:00,157.6885053545649,158.35135126871165,156.4815276912228,157.96551513671875,1498200,0.0,0.0
2025-04-25 00:00:00-04:00,157.39169892264667,157.95562137674364,155.33390126416535,156.45184326171875,1245900,0.0,0.0
2025-04-28 00:00:00-04:00,155.76921818654765,157.12460370137543,154.49299557910703,157.03555297851562,1147600,0.0,0.0
2025-04-29 00:00:00-04:00,156.689277366091,158.3711266218839,156.204502746428,157.98529052734375,650800,0.0,0.0
2025-04-30 00:00:00-04:00,158.3018762240377,159.33078260240225,154.9579682341038,158.91526794433594,1640200,0.0,0.0
2025-05-01 00:00:00-04:00,159.04387253478598,159.94416185668288,157.47084949712035,158.47006225585938,1219500,0.0,0.0
2025-05-02 00:00:00-04:00,159.12302760204054,159.9243784277576,157.95563136109502,159.77598571777344,663000,0.0,0.0
2025-05-05 00:00:00-04:00,159.6473691873933,159.81555262458735,157.6489435718632,159.6770477294922,1107500,0.0,0.0
2025-05-06 00:00:00-04:00,159.77598297226237,161.1610318946522,159.46929464629756,160.2310791015625,1042700,0.0,0.0
2025-05-07 00:00:00-04:00,159.51875963219206,161.72495003360086,159.4989689064317,160.92359924316406,1332300,0.0,0.0
2025-05-08 00:00:00-04:00,164.22794974866764,165.66246797729195,159.11314131800344,159.52865600585938,1841800,0.0,0.0
2025-05-09 00:00:00-04:00,159.7561897581152,159.92437318922194,156.12536897905585,158.1534881591797,1107000,0.0,0.0
2025-05-12 00:00:00-04:00,156.46173351278972,158.2326336123781,152.17796979903824,153.57290649414062,1275000,0.0,0.0
2025-05-13 00:00:00-04:00,153.75098716346412,154.2357467057096,151.81190370678203,152.01966857910156,1001000,0.0,0.0
2025-05-14 00:00:00-04:00,151.88115688329424,151.9998710359231,148.3987291458205,150.6247100830078,1504700,0.0,0.0
2025-05-15 00:00:00-04:00,151.9998790750808,154.3643650140241,150.80278928779563,154.3050079345703,1088700,0.0,0.0
2025-05-16 00:00:00-04:00,153.6025853256631,155.9967498779297,153.30579991927104,155.9967498779297,1206200,0.0,0.0
2025-05-19 00:00:00-04:00,156.21440382714624,158.29199226397117,155.40316521666176,158.27220153808594,1226900,0.0,0.0
2025-05-20 00:00:00-04:00,158.16336536574283,158.58878291839716,157.0948926728178,157.40159606933594,1075300,0.0,0.0
2025-05-21 00:00:00-04:00,156.8970437858721,157.24331356465194,154.99754164993675,155.28445434570312,1127400,0.0,0.0
2025-05-22 00:00:00-04:00,154.9183886238797,155.21518912485348,152.49454554174497,153.63226318359375,1135000,0.0,0.0
2025-05-23 00:00:00-04:00,154.7897746461214,155.83845658514386,153.14749175117333,155.60101318359375,984700,0.0,0.0
2025-05-27 00:00:00-04:00,156.4565828075774,156.4565828075774,154.8747949632155,155.6806182861328,911600,0.87,0.0
2025-05-28 00:00:00-04:00,155.14340392541692,155.70050510611776,152.70607866991642,152.92494201660156,1050900,0.0,0.0
2025-05-29 00:00:00-04:00,152.16888062319236,153.70090889353907,151.31332803121805,153.54173278808594,743500,0.0,0.0
2025-05-30 00:00:00-04:00,153.44226283440906,154.60620967155464,152.82545920576246,153.87997436523438,3090000,0.0,0.0
2025-06-02 00:00:00-04:00,152.86525239231577,154.08888640800396,152.43746851959548,153.84017944335938,935300,0.0,0.0
2025-06-03 00:00:00-04:00,154.4669232708122,154.4967668916814,152.27830505448347,153.81033325195312,1259200,0.0,0.0
2025-06-04 00:00:00-04:00,153.61137304006363,153.7804919541667,151.2536206967011,151.36305236816406,901500,0.0,0.0
2025-06-05 00:00:00-04:00,151.48243892902713,152.0594408958377,150.67663081016224,151.56202697753906,867200,0.0,0.0
2025-06-06 00:00:00-04:00,152.188763894642,152.78566669091293,150.51746035287326,151.3928985595703,624500,0.0,0.0
2025-06-09 00:00:00-04:00,150.7064773580373,152.00969942051324,149.94045565861592,151.18399047851562,791800,0.0,0.0
2025-06-10 00:00:00-04:00,151.27352664156888,152.49716069685158,150.63683739867142,152.1887664794922,871400,0.0,0.0
2025-06-11 00:00:00-04:00,152.14898207245176,152.68618246149023,151.6416101262758,151.68141174316406,919400,0.0,0.0
2025-06-12 00:00:00-04:00,152.0196450229816,153.7904374246129,151.80078167627494,153.6909637451172,783800,0.0,0.0
2025-06-13 00:00:00-04:00,153.4422499977347,153.75064419632372,151.74108772891825,152.19871520996094,646200,0.0,0.0
2025-06-16 00:00:00-04:00,152.82544612327914,153.3726044648084,150.59704150304069,151.2536163330078,738300,0.0,0.0
2025-06-17 00:00:00-04:00,151.06461383240895,151.72118867122379,149.9006518993489,151.5122833251953,511000,0.0,0.0
2025-06-18 00:00:00-04:00,151.71125357476112,152.40763006339276,151.35311492634068,151.60182189941406,501000,0.0,0.0
2025-06-20 00:00:00-04:00,151.53218550931385,153.36266511148605,151.53218550931385,152.76576232910156,1558300,0.0,0.0
2025-06-23 00:00:00-04:00,153.710853023416,156.0089182184104,153.710853023416,155.5612335205078,820000,0.0,0.0
2025-06-24 00:00:00-04:00,155.0936590824956,156.287464672095,154.88475373022376,155.63087463378906,746300,0.0,0.0
2025-06-25 00:00:00-04:00,154.86484442810354,154.98421890856832,151.9301054043573,151.94004821777344,672700,0.0,0.0
2025-06-26 00:00:00-04:00,152.02960041888386,153.1139591400295,151.35310958247743,152.1290740966797,573300,0.0,0.0
2025-06-27 00:00:00-04:00,151.75103845431084,153.18359303329422,151.58191953594041,151.70130920410156,1551600,0.0,0.0
2025-06-30 00:00:00-04:00,151.44264594910194,153.3925152991433,151.28348502287184,153.31292724609375,810200,0.0,0.0
2025-07-01 00:00:00-04:00,153.12390868693015,154.9742891898229,152.07933635499776,152.8553009033203,980300,0.0,0.0
2025-07-02 00:00:00-04:00,152.148975874094,152.87519596409356,149.2042787189604,150.7263641357422,808800,0.0,0.0
2025-07-03 00:00:00-04:00,150.1692629840014,152.01964341760987,149.85092596116078,151.4923858642578,412900,0.0,0.0
2025-07-07 00:00:00-04:00,151.53218547632414,152.56679976171458,151.34316575594795,151.99974060058594,638000,0.0,0.0
2025-07-08 00:00:00-04:00,150.95518098097773,151.80077553187323,149.7315318157738,151.20388793945312,721900,0.0,0.0
2025-07-09 00:00:00-04:00,151.23373533609325,152.64638907392055,150.49755725587264,152.3081512451172,680300,0.0,0.0
2025-07-10 00:00:00-04:00,151.36305981395768,153.92971763281858,151.36305981395768,153.5715789794922,531100,0.0,0.0
2025-07-11 00:00:00-04:00,152.94484756859936,154.23811170111225,152.0992377774617,153.39251708984375,436900,0.0,0.0
2025-07-14 00:00:00-04:00,153.39250402093634,155.7999855241659,153.31291597373854,154.5962371826172,733400,0.0,0.0
2025-07-15 00:00:00-04:00,154.11872946313053,154.36743642686136,152.00969926825107,153.302978515625,530600,0.0,0.0
2025-07-16 00:00:00-04:00,153.49198975643293,154.37738597876478,153.0443202381517,154.02920532226562,631100,0.0,0.0
2025-07-17 00:00:00-04:00,154.2580136633613,155.13346708380536,153.14381125906473,154.46693420410156,488300,0.0,0.0
2025-07-18 00:00:00-04:00,154.7952163746003,156.65553955859755,154.7952163746003,155.8497314453125,751400,0.0,0.0
2025-07-21 00:00:00-04:00,155.84974326006517,158.27712577734945,155.84974326006517,157.40167236328125,753400,0.0,0.0
2025-07-22 00:00:00-04:00,157.86923988525282,159.74946398530324,157.67027734374034,157.95877075195312,495500,0.0,0.0
2025-07-23 00:00:00-04:00,158.15773572564453,158.57556162320682,155.6507803402708,156.2775115966797,509100,0.0,0.0
2025-07-24 00:00:00-04:00,156.82465713434013,157.7299540948441,156.2675559832201,156.89430236816406,451100,0.0,0.0
2025-07-25 00:00:00-04:00,156.57595167785863,157.19274007537888,155.31251608241635,156.02879333496094,533700,0.0,0.0
2025-07-28 00:00:00-04:00,155.5910795907482,155.7800993230817,153.43230484015828,153.87997436523438,734500,0.0,0.0
2025-07-29 00:00:00-04:00,154.59624730937801,155.72040767736652,153.73075190669311,155.30258178710938,614300,0.0,0.0
2025-07-30 00:00:00-04:00,155.8795762074188,156.72517076094312,154.94443561186526,155.39210510253906,656400,0.0,0.0
2025-07-31 00:00:00-04:00,155.06381147993542,156.05863932581656,153.75064661690382,155.11355590820312,1166500,0.0,0.0
2025-08-01 00:00:00-04:00,156.67543850059437,156.67543850059437,153.82027234100653,155.00411987304688,829900,0.0,0.0
2025-08-04 00:00:00-04:00,155.20309478056484,158.93369939514045,155.0837202904565,158.62530517578125,1092800,0.0,0.0
2025-08-05 00:00:00-04:00,158.6750517588864,159.1724657142434,155.63088078088057,155.8199005126953,863200,0.0,0.0
2025-08-06 00:00:00-04:00,155.80993024254414,157.74985665948927,154.75541516904931,156.20787048339844,1409800,0.0,0.0
2025-08-07 00:00:00-04:00,160.1573395371444,165.5691902393989,160.07775148830515,161.87838745117188,2039500,0.0,0.0
2025-08-08 00:00:00-04:00,161.99776448508453,165.5095056036153,161.88833281369116,163.4402618408203,1416100,0.0,0.0
2025-08-11 00:00:00-04:00,163.68897216999702,164.30577577592553,162.48523893979208,164.18638610839844,1306500,0.0,0.0
2025-08-12 00:00:00-04:00,164.355512533961,165.09167541331652,162.85331279499232,164.8628692626953,1007000,0.0,0.0
2025-08-13 00:00:00-04:00,164.6141636948191,166.12630626010483,163.6591222904628,166.11634826660156,861400,0.0,0.0
2025-08-14 00:00:00-04:00,166.11634649915732,166.5739739792621,164.83302527994684,165.270751953125,658400,0.0,0.0
2025-08-15 00:00:00-04:00,165.13148255285486,165.7980153999195,164.00732220936672,164.51467895507812,968700,0.0,0.0
2025-08-18 00:00:00-04:00,164.49479956617026,164.49479956617026,162.97271409143875,163.1716766357422,870000,0.0,0.0
2025-08-19 00:00:00-04:00,163.03239732087007,165.02205307463274,162.92296564721838,164.95240783691406,669700,0.0,0.0
2025-08-20 00:00:00-04:00,165.53935124169718,166.9818637948756,164.71365746915026,165.23095703125,766200,0.0,0.0
2025-08-21 00:00:00-04:00,164.8927233165815,166.2854762952717,164.76339083289278,165.92733764648438,514400,0.0,0.0
2025-08-22 00:00:00-04:00,166.5242302291286,167.98662835689035,166.29542407807963,167.33999633789062,720000,0.0,0.0
2025-08-25 00:00:00-04:00,166.42999267578125,166.85000610351562,165.17999267578125,165.4499969482422,638000,0.87,0.0
2025-08-26 00:00:00-04:00,165.35000610351562,166.4600067138672,164.52999877929688,166.00999450683594,2011000,0.0,0.0
2025-08-27 00:00:00-04:00,166.00999450683594,166.63999938964844,165.35000610351562,166.25,927900,0.0,0.0
2025-08-28 00:00:00-04:00,166.02000427246094,166.02000427246094,165.10000610351562,165.42999267578125,650700,0.0,0.0
2025-08-29 00:00:00-04:00,165.32000732421875,166.72000122070312,164.91000366210938,166.1300048828125,724200,0.0,0.0
2025-09-02 00:00:00-04:00,165.74000549316406,166.75,165.36000061035156,165.4600067138672,964000,0.0,0.0
2025-09-03 00:00:00-04:00,165.24000549316406,165.75999450683594,164.30999755859375,165.22000122070312,655300,0.0,0.0
2025-09-04 00:00:00-04:00,165.97999572753906,166.47000122070312,162.99000549316406,164.7899932861328,980900,0.0,0.0
2025-09-05 00:00:00-04:00,165.2100067138672,166.57000732421875,164.8300018310547,166.47999572753906,847700,0.0,0.0
2025-09-08 00:00:00-04:00,166.47999572753906,166.5500030517578,163.33999633789062,163.8699951171875,1030400,0.0,0.0
2025-09-09 00:00:00-04:00,162.89999389648438,164.9199981689453,162.50999450683594,164.07000732421875,659300,0.0,0.0
2025-09-10 00:00:00-04:00,164.58999633789062,164.9499969482422,163.6199951171875,163.91000366210938,703700,0.0,0.0
2025-09-11 00:00:00-04:00,163.64999389648438,166.5500030517578,162.7100067138672,166.38999938964844,692100,0.0,0.0
2025-09-12 00:00:00-04:00,166.57000732421875,167.13999938964844,165.97000122070312,166.5399932861328,414800,0.0,0.0
2025-09-15 00:00:00-04:00,166.60000610351562,166.60000610351562,165.69000244140625,165.80999755859375,680400,0.0,0.0
2025-09-16 00:00:00-04:00,164.61000061035156,165.75,162.89999389648438,163.2100067138672,1182300,0.0,0.0
2025-09-17 00:00:00-04:00,163.57000732421875,164.8699951171875,162.52999877929688,163.4499969482422,1052400,0.0,0.0
2025-09-18 00:00:00-04:00,161.1300048828125,163.1199951171875,160.10000610351562,162.44000244140625,1004300,0.0,0.0
2025-09-19 00:00:00-04:00,162.77999877929688,163.94000244140625,161.4499969482422,162.92999267578125,1605700,0.0,0.0
2025-09-22 00:00:00-04:00,162.72000122070312,163.60000610351562,162.1999969482422,162.9600067138672,778100,0.0,0.0
2025-09-23 00:00:00-04:00,162.7100067138672,166.49000549316406,162.6999969482422,166.33999633789062,822200,0.0,0.0
2025-09-24 00:00:00-04:00,166.33999633789062,167.24000549316406,166.0800018310547,166.77000427246094,621500,0.0,0.0
2025-09-25 00:00:00-04:00,166.9199981689453,168.86000061035156,166.0,166.4600067138672,758700,0.0,0.0
2025-09-26 00:00:00-04:00,167.67999267578125,169.9600067138672,167.0399932861328,168.4499969482422,687300,0.0,0.0
2025-09-29 00:00:00-04:00,168.89999389648438,169.6999969482422,167.3800048828125,169.5500030517578,753100,0.0,0.0
